TimeStamp;UserId;NameVideo;TypeVideo;Value
0.194673;6;vid1_ogg;arousal;1
0.695117;6;vid1_ogg;arousal;1
1.194455;6;vid1_ogg;arousal;1
1.445076;6;vid1_ogg;arousal;1
1.944532;6;vid1_ogg;arousal;1
2.19483;6;vid1_ogg;arousal;1
2.695159;6;vid1_ogg;arousal;1
3.194727;6;vid1_ogg;arousal;1
3.695241;6;vid1_ogg;arousal;1
4.194384;6;vid1_ogg;arousal;1
4.694746;6;vid1_ogg;arousal;1
5.194493;6;vid1_ogg;arousal;1
5.694203;6;vid1_ogg;arousal;1
5.944623;6;vid1_ogg;arousal;1
6.444222;6;vid1_ogg;arousal;1
6.694299;6;vid1_ogg;arousal;1
6.94447;6;vid1_ogg;arousal;1
7.444502;6;vid1_ogg;arousal;1
7.695024;6;vid1_ogg;arousal;1
8.194438;6;vid1_ogg;arousal;1
8.444641;6;vid1_ogg;arousal;1
8.694796;6;vid1_ogg;arousal;1
9.19432;6;vid1_ogg;arousal;1
9.444488;6;vid1_ogg;arousal;1
9.944289;6;vid1_ogg;arousal;1
10.444574;6;vid1_ogg;arousal;1
10.695043;6;vid1_ogg;arousal;1
11.194257;6;vid1_ogg;arousal;1
11.444197;6;vid1_ogg;arousal;1
11.695157;6;vid1_ogg;arousal;1
12.194385;6;vid1_ogg;arousal;1
12.444559;6;vid1_ogg;arousal;1
12.694865;6;vid1_ogg;arousal;1
13.194243;6;vid1_ogg;arousal;1
13.44426;6;vid1_ogg;arousal;1
13.694647;6;vid1_ogg;arousal;1
14.194653;6;vid1_ogg;arousal;1
14.694703;6;vid1_ogg;arousal;1
15.194997;6;vid1_ogg;arousal;1
15.444909;6;vid1_ogg;arousal;1
15.945229;6;vid1_ogg;arousal;1
16.444283;6;vid1_ogg;arousal;0.97619047619048
16.694411;6;vid1_ogg;arousal;0.88624338624339
16.94501;6;vid1_ogg;arousal;0.78835978835979
17.444069;6;vid1_ogg;arousal;0.62433862433862
17.694249;6;vid1_ogg;arousal;0.50793650793651
17.944572;6;vid1_ogg;arousal;0.49206349206349
18.444438;6;vid1_ogg;arousal;0.36507936507937
18.944371;6;vid1_ogg;arousal;0.18253968253968
19.194675;6;vid1_ogg;arousal;0.11375661375661
19.694392;6;vid1_ogg;arousal;-0.03968253968254
20.194135;6;vid1_ogg;arousal;-0.16137566137566
20.444423;6;vid1_ogg;arousal;-0.2010582010582
20.694432;6;vid1_ogg;arousal;-0.30952380952381
20.944644;6;vid1_ogg;arousal;-0.38359788359788
21.444503;6;vid1_ogg;arousal;-0.52380952380952
21.944398;6;vid1_ogg;arousal;-0.62962962962963
22.194709;6;vid1_ogg;arousal;-0.75132275132275
22.694654;6;vid1_ogg;arousal;-0.90740740740741
23.194396;6;vid1_ogg;arousal;-1
23.444471;6;vid1_ogg;arousal;-0.97354497354497
23.694671;6;vid1_ogg;arousal;-1
24.194557;6;vid1_ogg;arousal;-1
24.44462;6;vid1_ogg;arousal;-1
24.945266;6;vid1_ogg;arousal;-1
25.444045;6;vid1_ogg;arousal;-1
25.695187;6;vid1_ogg;arousal;-1
26.195304;6;vid1_ogg;arousal;-1
26.694996;6;vid1_ogg;arousal;-1
27.194677;6;vid1_ogg;arousal;-1
27.445238;6;vid1_ogg;arousal;-1
27.944774;6;vid1_ogg;arousal;-1
28.44432;6;vid1_ogg;arousal;-1
28.944556;6;vid1_ogg;arousal;-1
29.444184;6;vid1_ogg;arousal;-0.9973544973545
29.694232;6;vid1_ogg;arousal;-0.93915343915344
29.944806;6;vid1_ogg;arousal;-0.80952380952381
30.444202;6;vid1_ogg;arousal;-0.51058201058201
30.694938;6;vid1_ogg;arousal;-0.47883597883598
30.945154;6;vid1_ogg;arousal;-0.47883597883598
31.444497;6;vid1_ogg;arousal;-0.34920634920635
31.944603;6;vid1_ogg;arousal;-0.21693121693122
32.445137;6;vid1_ogg;arousal;-0.11904761904762
32.94419;6;vid1_ogg;arousal;0.037037037037037
33.194173;6;vid1_ogg;arousal;0.071428571428571
33.444612;6;vid1_ogg;arousal;0.12962962962963
33.695286;6;vid1_ogg;arousal;0.16931216931217
34.19416;6;vid1_ogg;arousal;0.2989417989418
34.444302;6;vid1_ogg;arousal;0.36772486772487
34.944118;6;vid1_ogg;arousal;0.49470899470899
35.194534;6;vid1_ogg;arousal;0.52116402116402
35.694316;6;vid1_ogg;arousal;0.64550264550265
35.944367;6;vid1_ogg;arousal;0.71693121693122
36.444892;6;vid1_ogg;arousal;0.75132275132275
36.944687;6;vid1_ogg;arousal;0.9047619047619
37.444325;6;vid1_ogg;arousal;1
37.69473;6;vid1_ogg;arousal;1
37.945158;6;vid1_ogg;arousal;1
38.444871;6;vid1_ogg;arousal;1
38.944724;6;vid1_ogg;arousal;1
39.195246;6;vid1_ogg;arousal;1
39.386531;6;vid1_ogg;arousal;1
